timestamp_bst,t2m_celsius,dewpoint_celsius,relative_humidity_pct,wind_speed_ms,wind_u_ms,wind_v_ms,precip_mm,surface_pressure_hpa,boundary_layer_height_m,solar_radiation_wm2,total_cloud_cover_fraction
1/1/2017 0:00,16.599457,15.140198,91.09664575,1.565322,1.504676,0.43148953,0.001819266,1015.22235,31.402954,3772.7803,0.1984787
1/1/2017 1:00,16.459198,15.17099,92.09463717,1.3293576,1.3082072,0.23618995,0.001819266,1015.1752,28.835098,3772.7803,0.14503479
1/1/2017 2:00,16.320099,15.150024,92.78849047,1.1445712,1.1055417,0.29634538,0.001819266,1014.7385,26.328247,3772.7803,0.0263443
1/1/2017 3:00,16.176025,15.1588745,93.6974474,1.0337082,0.96520656,0.3700391,0.001819266,1014.43823,25.15857,3772.7803,0.000839233
1/1/2017 4:00,16.214966,15.336365,94.5364446,0.9132385,0.8337114,0.372733,0.001819266,1014.2452,29.51915,3772.7803,0.19403839
1/1/2017 5:00,15.519745,15.288757,98.52957558,0.8304662,0.70898944,0.43244424,0.001819266,1014.26654,26.089645,3772.7803,0.5548401
1/1/2017 6:00,15.185028,14.808136,97.60444315,0.70264655,0.5604045,0.42386204,0.001819266,1014.6803,24.715542,3772.7803,0.8668976
1/1/2017 7:00,14.793121,14.70047,99.40456508,0.40807155,0.25763786,0.31645712,0.00078852,1015.56244,25.229591,2.3422067,1
1/1/2017 8:00,15.969849,15.38028,96.2971896,0.22008704,-0.06355116,0.21071202,0.003835807,1016.34607,34.913284,73.47728,1
1/1/2017 9:00,18.78128,16.962646,89.18675006,0.217786,-0.03396098,0.2151218,0.006110718,1016.8696,34.39081,296.6596,1
1/1/2017 10:00,21.914673,16.697784,72.27282069,0.40260282,0.003465441,0.4025879,0.007716732,1017.21344,173.09924,693.38446,0.55783844
1/1/2017 11:00,23.963806,15.0979,57.63664161,0.3945322,-0.03641934,0.3928477,0.008587208,1016.63617,579.31323,1272.4546,0.092178345
1/1/2017 12:00,24.966156,14.160919,51.09590576,0.27506685,0.15061781,0.23016527,0.008587208,1015.6485,1046.008,1948.1483,0.1053009
1/1/2017 13:00,25.018097,14.712158,52.78492715,0.11565264,0.08192783,0.08162943,0.009352963,1014.81775,1209.1775,2583.1782,0.21636963
1/1/2017 14:00,25.385864,14.274841,50.20361155,0.61256206,0.5816939,-0.19200134,0.010223852,1013.813,1305.8628,3173.801,0.31930542
1/1/2017 15:00,25.353058,13.982452,49.35798343,0.98262966,0.9167396,-0.35376486,0.010223852,1013.09906,1315.9998,3616.138,0.2052002
1/1/2017 16:00,24.931152,13.870636,50.24816074,1.1877271,1.1105058,-0.4212748,0.010223852,1012.9303,1052.0244,3884.1187,0.059753418
1/1/2017 17:00,24.043457,14.67691,55.82751235,1.3228232,1.2993808,-0.24793328,0.010222197,1013.1247,109.37955,4000.8972,0.037384033
1/1/2017 18:00,22.397705,14.982483,62.89026188,1.6022819,1.5954895,-0.14737956,0.010222197,1013.52783,44.200806,4005.5667,0.03453064
1/1/2017 19:00,20.907013,15.325836,70.42830315,1.6591071,1.6412184,-0.24297756,0.010222197,1014.13416,37.038177,4005.5667,0.006568909
1/1/2017 20:00,19.64206,15.509064,77.05317967,1.7704142,1.7069092,-0.46992323,0.010222197,1014.3244,36.845047,4005.5667,0
1/1/2017 21:00,18.719696,15.494568,81.53467018,2.0723026,1.8798455,-0.87213475,0.011081166,1015.05804,42.95555,4005.5662,0
1/1/2017 22:00,18.078033,15.269989,83.66633323,2.1662452,1.7973785,-1.2091522,0.011081166,1015.27545,50.132614,4005.5662,0
1/1/2017 23:00,17.559814,15.028168,85.10785686,2.1926844,1.6746012,-1.4154772,0.011081166,1015.5261,58.11966,4005.5662,0
1/2/2017 0:00,17.050568,14.816803,86.7037737,2.1450026,1.4894578,-1.5435516,0.011081166,1015.1716,60.5291,4005.5662,0
1/2/2017 1:00,16.800568,14.939362,88.78655199,2.1778681,1.2330729,-1.7951715,0.011509657,1014.5564,62.887375,4005.5662,0
1/2/2017 2:00,16.381195,14.707947,89.83523875,2.1188095,0.98748946,-1.8746247,0.011509657,1014.2001,62.422943,4005.5662,0
1/2/2017 3:00,15.947388,14.494659,91.09210657,2.0458207,0.74752975,-1.9043587,0.011509812,1013.9508,61.877365,4005.5662,0
1/2/2017 4:00,15.497589,14.29538,92.55157388,1.9113436,0.51648456,-1.8402386,0.011509812,1013.6074,51.990677,4005.5662,0.000671387
1/2/2017 5:00,14.974976,14.046967,94.18316694,1.6728934,0.3803643,-1.6290781,0.011509812,1013.85065,46.388535,4005.5662,0.001922607
1/2/2017 6:00,14.422638,13.725647,95.58417471,1.4516389,0.30015394,-1.4202687,0.011513101,1014.4363,37.33159,4005.5662,0.01374054
1/2/2017 7:00,14.173218,13.528137,95.89923859,1.2779117,0.3837399,-1.2189348,0,1014.9004,30.417847,2.6885803,0.70111847
1/2/2017 8:00,16.531311,15.11084,91.31958265,0.60921526,0.2361162,-0.56159806,0,1015.8643,47.92,106.934166,0.5181122
1/2/2017 9:00,20.351257,15.76828,74.97700925,0.5313016,0.16171265,-0.5060933,0,1016.22485,105.9592,401.54218,0.058540344
1/2/2017 10:00,23.016083,15.65271,63.23735745,0.41478768,0.050813463,-0.41166347,0,1016.4172,256.83926,850.31964,0.030670166
1/2/2017 11:00,24.842468,14.768005,53.53322602,0.44492972,-0.4311642,-0.109817505,0,1015.9482,842.23096,1459.1162,0.001922607
1/2/2017 12:00,25.753235,13.895111,47.92669765,0.49827978,-0.45744494,0.19755214,0,1014.97797,1150.3916,2128.8345,0.03794098
1/2/2017 13:00,25.952057,14.496124,49.24465685,0.2985152,0.06750827,-0.29078165,0,1013.98157,1304.7881,2782.3447,0.13385773
1/2/2017 14:00,26.157501,14.097687,47.41197026,0.5022867,0.35861716,-0.35168967,0,1013.0893,1365.2866,3359.0159,0.087654114
1/2/2017 15:00,26.172577,13.869415,46.67375536,0.7640364,0.6138509,-0.45490518,0,1012.69275,1413.8955,3834.151,0.02960968
1/2/2017 16:00,25.768463,13.7534485,47.4450881,1.0657399,0.8729977,-0.6112908,0,1012.6728,1328.7217,4132.3975,0.022705078
1/2/2017 17:00,24.71756,14.751038,53.87509995,1.5158396,1.3948263,-0.59348893,0.000852346,1012.80774,101.5007,4247.3213,0.017562866
1/2/2017 18:00,22.855225,15.083588,61.56700317,2.0651476,1.917911,-0.7658013,0.000852346,1013.1774,58.774796,4252.219,0.06967163
1/2/2017 19:00,21.190186,15.27713,68.99794997,2.2569854,2.0785065,-0.8796556,0.000852346,1013.99646,56.255493,4252.219,0.06958771
1/2/2017 20:00,20.111938,15.253601,73.62553981,2.2592797,2.0020905,-1.0468903,0.000852346,1014.31854,56.577576,4252.219,0.24825287
1/2/2017 21:00,19.20874,15.150299,77.35603908,2.371499,2.0734372,-1.1510282,0.000852346,1014.99805,63.030746,4252.219,0.19026184
1/2/2017 22:00,18.614807,14.950012,79.2506513,2.3456602,1.9211595,-1.3458337,0.000852346,1015.16675,65.951614,4252.219,0.10076904
1/2/2017 23:00,18.118195,14.8349,81.15289287,2.1864526,1.6322395,-1.4547746,0.001706809,1015.1802,58.201935,4252.219,0.014221191
1/3/2017 0:00,17.588501,14.770538,83.55652395,2.0613904,1.3632491,-1.5462477,0.001716983,1014.71533,51.62674,4252.219,0.025604248
1/3/2017 1:00,17.142517,14.745605,85.80599605,1.8942363,0.96268886,-1.631368,0.001719092,1014.32806,46.34436,4252.219,0.030769348
1/3/2017 2:00,16.518524,14.651642,88.73102358,1.8909006,1.0138888,-1.5960999,0.001709999,1013.8616,45.995316,4252.219,0.020515442
1/3/2017 3:00,16.021973,14.492554,90.64704347,1.9597969,1.1170112,-1.6103075,0.001709999,1013.5572,49.08615,4252.219,0.04005432
1/3/2017 4:00,15.676178,14.336792,91.7445018,1.9331806,1.0924563,-1.5949063,0.001709999,1013.2899,54.94751,4252.219,0.095466614
1/3/2017 5:00,15.3480835,14.157135,92.61076281,1.8675966,0.999883,-1.5773875,0.001709999,1013.12976,55.006683,4252.219,0.12877655
1/3/2017 6:00,14.951904,13.969055,93.84787742,1.6378198,0.8104994,-1.4232161,0.001709999,1013.3964,46.10469,4252.219,0.21354675
1/3/2017 7:00,14.5685425,13.728699,94.70645868,1.4206176,0.70662266,-1.2324117,0,1013.84283,39.448532,2.5511036,0.21155548
1/3/2017 8:00,17.028107,15.188843,88.93038038,0.739448,0.45914036,-0.5796322,0,1014.4606,56.348785,106.10564,0.09213257
1/3/2017 9:00,20.949493,15.64444,71.69374705,0.86060286,0.5696564,-0.64508057,0,1014.9786,124.85411,387.96817,0.043922424
1/3/2017 10:00,23.493134,15.597076,61.22260186,1.0019646,0.6586219,-0.75508285,0,1015.1272,284.33423,825.7818,0.029167175
1/3/2017 11:00,25.218018,14.869049,52.69000285,0.96836036,0.75987583,-0.6002587,0,1014.5115,817.93115,1409.0312,0.023994446
1/3/2017 12:00,26.14206,14.08017,47.40145032,1.0916212,1.0813277,-0.14955647,0,1013.46484,1270.8706,2079.934,0.092300415
1/3/2017 13:00,26.434662,14.6041565,48.19502591,1.8609464,1.6106551,-0.93215436,0.000427663,1012.47546,1370.4434,2721.4248,0.25486755
1/3/2017 14:00,26.550568,14.35965,47.11673972,2.323716,2.048801,-1.0963898,0.00100351,1011.5721,1400.9126,3289.6875,0.29371643
1/3/2017 15:00,26.397247,14.295166,47.34683114,2.5194268,2.1129422,-1.3722196,0.00100351,1011.10065,1354.0315,3739.5464,0.22322845
1/3/2017 16:00,25.932648,14.1979065,48.35972265,2.5659478,1.9294671,-1.6915215,0.00100351,1010.81287,1256.0105,4042.4019,0.07800293
1/3/2017 17:00,24.441528,14.981903,55.59233001,2.3231351,1.8614993,-1.3898841,0.00100351,1011.3318,213.75925,4151.9834,0.04121399
1/3/2017 18:00,22.435944,15.096313,63.20528182,2.4906952,2.0295427,-1.4437866,0.00100351,1011.7497,90.5081,4156.7573,0.0545578
1/3/2017 19:00,21.116547,15.218536,69.05019974,2.308712,1.8345337,-1.4016554,0.00100351,1012.3233,71.19205,4156.7573,0.07449341
1/3/2017 20:00,20.048096,15.333801,74.29842758,2.231345,1.8171959,-1.2948744,0.00100351,1012.73883,68.11673,4156.7573,0.055664062
1/3/2017 21:00,19.115143,15.398804,79.05974154,2.2816348,1.9552159,-1.176005,0.001005994,1013.4347,76.05954,4156.757,0.07723999
1/3/2017 22:00,18.437042,15.370209,82.33072478,2.3434887,1.9598327,-1.2849104,0.001440454,1013.70593,95.24135,4156.757,0.03578186
1/3/2017 23:00,18.026154,15.264465,83.90978825,2.3434541,1.8562819,-1.4303826,0.001437832,1013.84955,109.0172,4156.757,0.10474396
1/4/2017 0:00,17.607635,15.135864,85.4411633,2.3097088,1.7740171,-1.4790598,0.001437832,1013.4179,103.91977,4156.757,0.076919556
1/4/2017 1:00,17.488647,15.253204,86.73616211,2.1659732,1.6637801,-1.3868222,0.001438535,1013.2311,92.70647,4156.757,0.063186646
1/4/2017 2:00,16.955017,15.1753235,89.26553524,2.0786576,1.7244232,-1.1606818,0.001438535,1012.83344,83.35483,4156.757,0.028831482
1/4/2017 3:00,16.437256,15.03363,91.41255406,2.031728,1.790154,-0.960868,0.001438535,1012.6551,78.24521,4156.757,0.04673767
1/4/2017 4:00,15.920197,14.807526,93.1107764,2.069634,1.8079469,-1.0073293,0.001425938,1012.2244,90.53882,4156.757,0.04535675
1/4/2017 5:00,15.560394,14.541962,93.66055587,2.2009137,1.8106363,-1.2512461,0.001435147,1012.4303,109.06587,4156.757,0.016830444
1/4/2017 6:00,15.266083,14.234894,93.56928014,2.203503,1.7052989,-1.3954858,0.001435147,1012.7918,118.45201,4156.757,0.007164002
1/4/2017 7:00,14.938019,13.889008,93.44529834,2.0341616,1.643273,-1.1989441,0,1013.28534,101.64662,2.487562,0.003341675
1/4/2017 8:00,16.580414,14.021362,84.85283824,1.7096798,1.415903,-0.9582401,0,1013.9978,150.3873,106.77159,0
1/4/2017 9:00,19.336823,13.982361,71.16882966,1.9262792,1.4963837,-1.2130076,0,1014.5996,271.13403,402.35553,0
1/4/2017 10:00,21.79422,14.072998,61.52480532,2.045622,1.4637519,-1.4289856,0,1014.8349,377.48755,877.7297,0
1/4/2017 11:00,23.72821,14.197632,55.16073615,2.1239738,1.4255388,-1.5745171,0,1014.16815,533.0464,1489.7096,0
1/4/2017 12:00,25.012817,14.16449,50.96572828,1.9200093,1.2919126,-1.4203511,0,1012.94586,812.82544,2173.3171,0
1/4/2017 13:00,25.589142,13.808075,48.12290466,2.0489843,1.8337588,-0.91414726,0,1011.9389,1162.8054,2862.023,0.079444885
1/4/2017 14:00,26.03067,12.523102,43.10923302,2.5007415,2.256335,-1.0782675,0,1011.0676,1349.3784,3477.4353,0.1453247
1/4/2017 15:00,25.921326,11.904419,41.65968384,2.6318169,2.3679693,-1.1485562,0,1010.8251,1372.1841,3952.4778,0.13663483
1/4/2017 16:00,25.309113,12.159515,43.93291267,2.5440521,2.3029995,-1.0809227,0.000435114,1010.59094,1201.4736,4258.6387,0.1306839
1/4/2017 17:00,23.76361,13.427124,52.35735306,2.1988714,2.135277,-0.52500236,0.000435114,1011.20844,224.52016,4382.767,0.011871338
1/4/2017 18:00,21.586945,13.784027,61.15207157,2.5196927,2.443499,-0.6149495,0.000435114,1011.70667,125.20506,4388.72,0
1/4/2017 19:00,20.294952,14.0513,67.36477687,2.5213077,2.3286726,-0.96657985,0.000435114,1012.60846,121.29845,4388.72,0
1/4/2017 20:00,19.379333,14.219513,72.07977095,2.486044,2.1173487,-1.3027853,0.000435114,1013.26117,108.50575,4388.72,0
1/4/2017 21:00,18.63562,14.308716,75.93958647,2.3862157,1.8987302,-1.445285,0.000435114,1013.96124,99.256516,4388.72,0
1/4/2017 22:00,17.936157,14.355774,79.58736659,2.288928,1.7121644,-1.5191064,0.000435114,1014.20404,92.4635,4388.72,0
1/4/2017 23:00,17.297241,14.373199,82.95215265,2.2076397,1.5711844,-1.5508235,0.000435114,1014.24664,83.04674,4388.72,0
1/5/2017 0:00,16.706268,14.315216,85.79415184,2.11995,1.5107032,-1.4872674,0.000435114,1013.783,73.861374,4388.72,0
1/5/2017 1:00,16.300568,14.33139,88.1284286,2.118748,1.467887,-1.5278745,0.000435114,1013.17,70.150604,4388.72,0
1/5/2017 2:00,15.832794,14.150635,89.74245939,2.104811,1.3629984,-1.6038903,0.000435114,1012.60156,69.7845,4388.72,0
1/5/2017 3:00,15.446564,13.969299,90.9143009,2.138821,1.3381106,-1.6685367,0.000435114,1012.2999,75.1992,4388.72,0
1/5/2017 4:00,15.109283,13.781494,91.77876224,2.1061301,1.2700166,-1.6801317,0.000435114,1011.89453,85.673294,4388.72,0.10349274
1/5/2017 5:00,14.79245,13.583282,92.47040655,2.0699074,1.2270852,-1.6669668,0.000435114,1011.9814,97.19818,4388.72,0
1/5/2017 6:00,14.495483,13.3810425,93.02619096,2.036647,1.1766866,-1.6623298,0.000435114,1012.23914,101.25725,4388.72,0
1/5/2017 7:00,14.216675,13.255096,93.94393801,2.0028474,1.1378343,-1.648251,0,1013.0597,109.44267,2.425062,0.014160156
1/5/2017 8:00,15.901611,13.935089,88.10912644,1.6893911,0.91689897,-1.4189216,0,1013.7148,170.2513,104.64136,0.008628845
1/5/2017 9:00,19.043762,14.313263,74.04992519,2.0510266,0.99616474,-1.7928653,0,1014.32526,257.8272,394.6656,0
1/5/2017 10:00,21.461548,14.580383,64.88368155,2.0665212,0.89693767,-1.8617232,0,1014.48,398.24536,863.7262,0.001998901
1/5/2017 11:00,23.49936,14.560028,57.25213661,2.0647612,0.85560745,-1.8791419,0,1014.0628,696.709,1474.4167,0.03630829
1/5/2017 12:00,24.80545,14.025787,51.13858569,2.0219357,0.9470289,-1.786438,0,1012.8661,1015.9116,2161.4614,0.23153687
1/5/2017 13:00,24.84668,14.488281,52.56253399,2.3066313,1.4275241,-1.8118286,0.00137753,1011.8591,1165.667,2766.0261,0.26104736
1/5/2017 14:00,25.204102,13.94165,49.66577136,2.3226042,1.5885158,-1.6944343,0.00137753,1010.99524,1290.6101,3329.7263,0.25045013
1/5/2017 15:00,25.118439,13.63089,48.92241996,2.2720323,1.6468574,-1.5652449,0.002236499,1010.61163,1320.3164,3768.1792,0.17716217
1/5/2017 16:00,24.736267,13.558136,49.81429271,2.143893,1.6999987,-1.3062472,0.002234843,1010.20917,1178.6824,4051.7637,0.04599762
1/5/2017 17:00,23.499329,14.471252,56.92497397,1.8631024,1.7104878,-0.73849994,0.002236499,1010.4716,146.98778,4175.3633,0.014198303
1/5/2017 18:00,21.42514,14.726929,65.64614648,2.4131558,2.2570562,-0.85382587,0.002236499,1010.8867,76.34796,4181.67,0
1/5/2017 19:00,20.066956,14.841766,71.90099243,2.403688,2.141632,-1.0913882,0.002236499,1011.49927,79.45618,4181.67,0
1/5/2017 20:00,19.124695,14.857971,76.3134662,2.4378235,1.9979221,-1.3968862,0.002236499,1011.9075,81.37889,4181.67,0
1/5/2017 21:00,18.447601,14.841095,79.52498666,2.432644,1.864794,-1.5621457,0.002236499,1012.6143,85.96666,4181.67,0
1/5/2017 22:00,17.868225,14.814362,82.32922317,2.3395767,1.691196,-1.6166246,0.002236499,1012.81384,89.49147,4181.67,0
1/5/2017 23:00,17.316925,14.806488,85.19848541,2.2670193,1.6453383,-1.5595635,0.002243121,1013.0197,92.920746,4181.67,0
1/6/2017 0:00,16.7807,14.744873,87.79182346,2.2234185,1.6424917,-1.498603,0.002243121,1012.80615,98.84071,4181.67,0
1/6/2017 1:00,16.322113,14.410828,88.46072457,2.3458946,1.7360891,-1.5777249,0.002243121,1012.17487,102.09961,4181.67,0
1/6/2017 2:00,15.888092,14.282593,90.19295615,2.2862294,1.6921692,-1.5373383,0.002243121,1011.9546,102.783875,4181.67,0
1/6/2017 3:00,15.467072,14.117065,91.66858811,2.1933258,1.6471506,-1.4482999,0.002243121,1011.63806,99.62001,4181.67,0
1/6/2017 4:00,15.039307,13.9131775,92.98402128,2.0972102,1.5846438,-1.3737521,0.002243121,1011.3054,98.33179,4181.67,0.26807404
1/6/2017 5:00,14.650574,13.664825,93.81621643,1.9932327,1.5456442,-1.258555,0.002243121,1011.54175,94.69704,4181.67,0.13102722
1/6/2017 6:00,14.289337,13.4140625,94.47702729,1.986379,1.5055915,-1.2957221,0.003100969,1012.03156,87.818954,4181.67,0.19161224
1/6/2017 7:00,13.988098,13.199982,95.00325414,1.9747652,1.4397006,-1.3516507,0,1012.9459,91.52013,2.3823767,0.5654068
1/6/2017 8:00,15.624634,13.961334,89.83658812,1.6024946,1.0696852,-1.1932153,0,1013.8501,127.7121,106.76871,0.6101608
1/6/2017 9:00,18.821564,14.312286,75.07932475,1.927413,1.1525302,-1.5448608,0,1014.4878,203.72752,404.02615,0.2143631
1/6/2017 10:00,21.419403,14.5034485,64.72904375,2.0416253,1.1241981,-1.7042338,0,1014.74713,322.93994,884.6189,0
1/6/2017 11:00,23.499756,14.398926,56.65809796,2.2034874,1.1127878,-1.9018571,0,1014.39056,591.9165,1502.0906,0
1/6/2017 12:00,24.864777,13.598724,49.56420644,2.3357756,1.1534933,-2.0310838,0,1013.1839,906.5679,2196.338,0.0694046
1/6/2017 13:00,24.928192,14.046295,50.8328737,2.3906372,1.6117502,-1.7656182,0,1012.5041,1144.5088,2873.401,0.10648346
1/6/2017 14:00,25.306091,13.248657,47.18966504,2.691446,1.9308777,-1.8749915,0,1011.5182,1323.5105,3473.6826,0.06342316
1/6/2017 15:00,25.334076,12.568451,45.0617092,2.9259968,2.0191617,-2.1176503,0,1011.08685,1342.0339,3972.8386,0.008796692
1/6/2017 16:00,24.848663,12.354126,45.73623778,2.8630202,1.8945872,-2.146491,0,1010.9087,1106.3901,4295.937,0.000328064
1/6/2017 17:00,23.301544,13.302765,53.40173736,2.1656313,1.5122579,-1.5501726,0,1011.15155,182.52478,4426.9966,0
1/6/2017 18:00,21.19278,13.434998,61.24075908,2.487163,1.7264676,-1.7903323,0,1011.3678,79.17221,4433.9985,0
1/6/2017 19:00,19.73349,13.483032,67.21986986,2.4366908,1.5770841,-1.8574897,0,1011.6624,65.33946,4433.9985,0
1/6/2017 20:00,18.677063,13.497589,71.85981501,2.3979888,1.3852386,-1.9574127,0,1012.1894,62.174484,4433.9985,0
1/6/2017 21:00,17.805695,13.497009,75.89533617,2.3748322,1.2139468,-2.0411174,0,1012.6256,62.6425,4433.9985,0
1/6/2017 22:00,17.052338,13.49176,79.56542016,2.3115816,1.1123216,-2.0263638,0.000435114,1012.8441,60.077774,4433.9985,0
1/6/2017 23:00,16.385223,13.475769,82.9211377,2.2548833,1.058809,-1.9908346,0.000855327,1012.7957,61.699875,4433.9985,0
1/7/2017 0:00,15.778351,13.402405,85.78371535,2.2011743,1.0849983,-1.9151883,0.000855327,1012.50903,65.2135,4433.9985,0
1/7/2017 1:00,15.213287,13.084137,87.1198948,2.292943,1.3677572,-1.8403337,0.000855327,1012.0231,72.895706,4433.9985,0
1/7/2017 2:00,14.767609,12.967316,88.97249883,2.2472558,1.409656,-1.7501509,0.000855327,1011.7015,77.612045,4433.9985,0
1/7/2017 3:00,14.354431,12.839447,90.61660276,2.1441126,1.4154775,-1.6104788,0.000855327,1011.35944,75.73628,4433.9985,0
1/7/2017 4:00,13.947754,12.685455,92.10159783,2.0641491,1.404366,-1.5127683,0.000855327,1011.2324,75.48886,4433.9985,0.000328064
1/7/2017 5:00,13.519684,12.454681,93.27702009,1.9619082,1.398656,-1.375807,0.000855327,1010.9077,72.76468,4433.9985,0.007339478
1/7/2017 6:00,13.112671,12.255707,94.54122868,1.86737,1.4110296,-1.2231377,0.000855327,1011.26086,67.00853,4433.9985,0.3381424
1/7/2017 7:00,12.75647,12.096008,95.75762547,1.7906413,1.3587868,-1.1662309,0,1011.7037,67.36252,2.324429,0.7004013
1/7/2017 8:00,14.678009,13.126984,90.42610955,1.2226682,0.83534664,-0.8928121,0,1012.53125,110.85431,106.26323,0.4423294
1/7/2017 9:00,18.239777,13.545227,74.08478413,1.45899,0.8203833,-1.2064921,0,1013.14655,173.37148,402.27664,0.013267517
1/7/2017 10:00,21.00354,13.475098,62.11841248,1.5422401,0.75088936,-1.3470968,0,1013.3347,297.7981,882.29803,0
1/7/2017 11:00,23.09253,13.152313,53.55242868,1.6358482,0.76011425,-1.4485253,0,1012.6618,580.79443,1505.0117,0
1/7/2017 12:00,24.402832,12.61438,47.78065138,1.7818903,1.0299757,-1.4540575,0,1011.5018,815.1594,2206.707,0.002830505
1/7/2017 13:00,24.463379,13.824249,51.51719763,1.9058338,1.203297,-1.4779307,0,1010.65405,1001.72,2903.4856,0.030914307
1/7/2017 14:00,24.890686,13.020477,47.6570255,2.0590434,1.5133816,-1.396186,0,1009.68085,1140.8127,3535.041,0.05027008
1/7/2017 15:00,24.90036,12.336182,45.54165279,2.285845,1.7526517,-1.4674124,0,1009.2539,1191.8005,4037.6128,0.014160156
1/7/2017 16:00,24.44931,12.048523,45.90940448,2.3123128,1.7331662,-1.5306617,0,1009.1277,1049.1223,4363.1743,0.001419067
1/7/2017 17:00,23.042542,13.103424,53.54345999,1.8758324,1.5702616,-1.0261705,0,1009.4176,134.35277,4496.7544,0
1/7/2017 18:00,21.174255,13.215851,60.44090365,2.2225993,1.9710642,-1.0270606,0,1009.8134,63.77469,4504.326,0
1/7/2017 19:00,19.601044,13.371307,67.2833887,2.1991448,1.9463315,-1.0237342,0,1010.46735,52.95015,4504.326,0
1/7/2017 20:00,18.44339,13.429932,72.59811714,2.1892722,1.8935361,-1.0988328,0,1010.9293,50.63289,4504.326,0
1/7/2017 21:00,17.51352,13.40564,76.84734268,2.2546217,1.9121585,-1.194558,0,1011.4208,48.91432,4504.326,0
1/7/2017 22:00,16.758087,13.34964,80.31665631,2.3164182,1.8661431,-1.3723348,0,1011.8198,52.207123,4504.326,0
1/7/2017 23:00,16.133362,13.267426,83.12633626,2.3643847,1.7674289,-1.5705125,0,1011.91095,56.677963,4504.326,0
1/8/2017 0:00,15.616974,13.150787,85.2637402,2.3534496,1.5714959,-1.7518921,0,1011.59357,60.907166,4504.326,0
1/8/2017 1:00,15.226471,13.105133,87.16557182,2.2260368,1.5097537,-1.6358126,0.000435114,1011.4057,62.75296,4504.326,0
1/8/2017 2:00,14.772583,12.949768,88.84201984,2.130777,1.2797971,-1.7036223,0.000435114,1011.3045,60.971573,4504.326,0
1/8/2017 3:00,14.299561,12.774292,90.55180649,1.9760087,1.0217471,-1.6913435,0.000435114,1011.1675,55.923447,4504.326,0
1/8/2017 4:00,13.762543,12.5672,92.49590704,1.8704181,0.90183854,-1.638643,0.000435114,1010.83185,42.62526,4504.326,0
1/8/2017 5:00,13.262054,12.268768,93.70464649,1.7833893,0.83585274,-1.5753818,0.000435114,1010.99414,39.915863,4504.326,0
1/8/2017 6:00,12.741791,11.935303,94.84076238,1.6901003,0.76335144,-1.5078905,0.000435114,1011.36383,33.289413,4504.326,0.2935791
1/8/2017 7:00,12.326172,11.649261,95.63967074,1.6947129,0.7294159,-1.5297072,0,1012.0657,33.96666,2.3011036,0.5709076
1/8/2017 8:00,14.795868,13.235748,90.38084103,1.014928,0.32611254,-0.9611085,0,1012.8597,54.48108,108.013565,0.6207199
1/8/2017 9:00,18.868713,14.029846,73.50201725,1.1073061,0.24589878,-1.0796577,0,1013.2278,118.25627,408.40292,0.002655029
1/8/2017 10:00,21.692688,14.191742,62.38559466,1.2881216,0.31271362,-1.2495869,0,1013.3832,289.24243,894.2197,0
1/8/2017 11:00,23.464233,13.668488,54.15399005,1.4653826,0.44574484,-1.3959433,0,1012.776,688.23926,1504.8606,0
1/8/2017 12:00,24.607178,13.143127,48.86074457,1.6811621,0.7772098,-1.4907216,0,1011.8103,930.08765,2202.202,0
1/8/2017 13:00,24.820618,13.198853,48.41732262,1.9709634,1.0778877,-1.6501075,0,1010.8159,1102.6946,2901.9524,0.016067505
1/8/2017 14:00,25.23465,12.767059,45.92269443,2.3625112,1.3692355,-1.9252671,0,1010.0775,1205.3303,3526.2717,0.023033142
1/8/2017 15:00,25.236511,12.481995,45.06775285,2.557696,1.4395022,-2.114153,0.000427663,1009.60315,1215.6306,4027.7666,0.016990662
1/8/2017 16:00,24.791992,12.426941,46.11115349,2.4443371,1.3153433,-2.0602565,0.000427663,1009.2992,1118.623,4355.598,0
1/8/2017 17:00,23.423126,13.50116,53.70079887,1.9424089,1.1946852,-1.5315611,0.000427663,1009.5868,136.16005,4490.4287,0
1/8/2017 18:00,21.557892,13.5937805,60.50806381,2.359705,1.5286086,-1.7976549,0.000427663,1009.9599,59.994873,4498.422,0.000167847
1/8/2017 19:00,20.029358,13.63031,66.63411736,2.2218802,1.445582,-1.6873186,0.000427663,1010.4864,49.361496,4498.422,0.003540039
1/8/2017 20:00,19.00058,13.599487,70.89076867,2.1064758,1.4115821,-1.5635461,0.000427663,1010.93677,45.721848,4498.422,0.004379273
1/8/2017 21:00,18.090515,13.53653,74.73998365,2.0392957,1.4047936,-1.4782698,0.000435114,1011.2764,41.82112,4498.422,0.005744934
1/8/2017 22:00,17.351807,13.460632,77.91449716,1.9949067,1.4026048,-1.418574,0.000435114,1011.7257,40.306824,4498.422,0
1/8/2017 23:00,16.600067,13.314362,80.94037356,1.9391037,1.2771403,-1.4591217,0.000435114,1011.7372,39.564117,4498.422,0
1/9/2017 0:00,15.87973,13.150696,83.84226135,1.8983749,1.1140916,-1.537084,0.000435114,1011.54266,40.23642,4498.422,0
1/9/2017 1:00,15.304077,12.729248,84.62672038,2.0144448,1.1566094,-1.6493157,0.000435114,1011.1686,41.227875,4498.422,0
1/9/2017 2:00,14.794464,12.480133,86.02986515,1.9775473,0.9193217,-1.7508686,0.000435114,1010.9461,42.00595,4498.422,0
